x, y
-0.058997050147492625, -0.000324607329842932
-0.11799410029498525, -0.00040837696335078544
-0.11799410029498525, -0.0004816753926701572
-0.11799410029498525, -0.000554973821989529
0.17699115044247787, -0.0002722513089005237
0.2359882005899705, -0.0003560209424083771
0.2359882005899705, -0.0004397905759162305
0.2949852507374631, -0.0005235602094240839
0.2949852507374631, -0.0006073298429319373
0.41297935103244837, -0.0007015706806282724
0.41297935103244837, -0.000806282722513089
0.471976401179941, -0.0009214659685863875
0.5899705014749262, -0.0010261780104712042
0.5899705014749262, -0.001099476439790576
0.7079646017699115, -0.0011832460732984294
0.7669616519174041, -0.0012565445026178012
0.943952802359882, -0.0013193717277486913
1.12094395280236, -0.001382198952879581
1.4749262536873156, -0.001424083769633508
1.887905604719764, -0.001424083769633508
2.3008849557522124, -0.0014031413612565445
2.713864306784661, -0.0013717277486910997
3.0088495575221237, -0.0013298429319371727
3.303834808259587, -0.0012670157068062828
3.7168141592920354, -0.0012146596858638745
3.9528023598820057, -0.0011727748691099478
4.2477876106194685, -0.0011099476439790576
4.542772861356932, -0.0010575916230366493
4.837758112094395, -0.001005235602094241
5.073746312684365, -0.000942408376963351
5.368731563421829, -0.0008900523560209424
5.604719764011799, -0.0008272251308900525
5.84070796460177, -0.0007643979057591623
6.1946902654867255, -0.0006806282722513089
6.548672566371681, -0.0005968586387434557
6.784660766961652, -0.0005235602094240839
7.1386430678466075, -0.0004397905759162305
7.433628318584071, -0.00036649214659685873
7.787610619469026, -0.00029319371727748716
8.023598820058996, -0.00021989528795811537
8.31858407079646, -0.00014659685863874358
8.55457227138643, -0.00007329842931937179
8.908554572271386, 0.000020942408376963245
9.43952802359882, 0.00013612565445026174
9.970501474926253, 0.0002722513089005235
10.56047197640118, 0.0004188481675392666
11.03244837758112, 0.0005340314136125651
11.504424778761061, 0.0006387434554973822
11.976401179941004, 0.0007539267015706803
12.507374631268437, 0.0008481675392670155
12.861356932153392, 0.0009424083769633508
13.333333333333334, 0.0010471204188481674
13.864306784660767, 0.001162303664921466
14.572271386430678, 0.0012879581151832458
15.103244837758112, 0.0013926701570680625
15.634218289085545, 0.0014869109947643977
16.16519174041298, 0.0015811518324607325
16.696165191740413, 0.001664921465968586
17.345132743362832, 0.001769633507853403
17.93510324483776, 0.0018534031413612565
18.289085545722713, 0.0019057591623036648
18.70206489675516, 0.0019685863874345545
18.997050147492626, 0.002020942408376963
19.292035398230087, 0.0020628272251308893
19.646017699115045, 0.0021047120418848167
20, 0.002146596858638743
20.412979351032448, 0.0021989528795811515
20.825958702064895, 0.00225130890052356
21.474926253687315, 0.002324607329842932
21.474926253687315, 0.002324607329842932
21.887905604719762, 0.0023560209424083765
22.24188790560472, 0.00237696335078534
22.71386430678466, 0.002408376963350785
