x, y
16.153846153846153, 0.00016589861751152048
16.82051282051282, 0.00023963133640552987
17.384615384615383, 0.000304147465437788
29.69230769230769, 0.0014377880184331796
29.076923076923077, 0.0013917050691244237
28.46153846153846, 0.0013456221198156681
28, 0.0012995391705069121
27.23076923076923, 0.0012534562211981566
26.615384615384613, 0.0011981566820276498
26.102564102564102, 0.0011428571428571425
25.384615384615383, 0.0010875576036866357
24.666666666666664, 0.0010414746543778801
24.05128205128205, 0.000976958525345622
23.538461538461537, 0.0009216589861751152
22.923076923076923, 0.000866359447004608
22.307692307692307, 0.0008110599078341011
21.589743589743588, 0.000746543778801843
20.974358974358974, 0.0006820276497695849
20.256410256410255, 0.0006175115207373272
19.794871794871796, 0.0005714285714285713
19.28205128205128, 0.0005069124423963131
18.82051282051282, 0.0004608294930875576
18.256410256410255, 0.0003963133640552995
17.794871794871796, 0.0003594470046082948
