panel,omega_r,omega_i,lambda_re,lambda_im
0,0.0007264601460600001,-0.0049938141509200005,-17.01812,-2.47566
0,-0.0007264601460600001,-0.00499381708533,-17.01813,2.47566
0,0.0007264601460600001,-0.00499381708533,-17.01813,-2.47566
0,-0.00221547368118,-0.005068480213370001,-17.27257,7.54998
0,0.00221547368118,-0.005068480213370001,-17.27257,-7.54998
0,-0.00165872513747,-0.005225702966760001,-17.80836,5.65267
0,0.00165872513747,-0.005225702966760001,-17.80836,-5.65267
0,-0.0,-0.005250619042070001,-17.89327,0.0
0,-0.0018800940934600003,-0.0052619957496400005,-17.93204,6.40706
0,0.0018800940934600003,-0.0052619957496400005,-17.93204,-6.40706
0,-0.00054240221322,-0.005329214279510001,-18.16111,1.84842
0,0.00054240221322,-0.005329214279510001,-18.16111,-1.84842
0,-0.0,-0.0055476136125800005,-18.90538,0.0
0,-0.0,-0.005547619481400001,-18.9054,0.0
0,-0.0016530705294000002,-0.00591261313484,-20.14924,5.6334
0,0.0016530705294000002,-0.00591261313484,-20.14924,-5.6334
0,-0.00147793320296,-0.0059368689679,-20.2319,5.03656
0,0.00147793320296,-0.0059368689679,-20.2319,-5.03656
0,-0.00298680682496,-0.0060981998952900004,-20.78169,10.17856
0,0.00298680682496,-0.0060981998952900004,-20.78169,-10.17856
0,-0.00014749518424,-0.0060992298732000004,-20.7852,0.50264
0,0.00014749518424,-0.0060992298732000004,-20.7852,-0.50264
0,-0.00014750105306000002,-0.00609923280761,-20.78521,0.50266
0,0.00014750105306000002,-0.00609923280761,-20.78521,-0.50266
0,-0.00014748051219,-0.006099241610840001,-20.78524,0.50259
0,0.00014748051219,-0.006099241610840001,-20.78524,-0.50259
0,-0.0011189521556100002,-0.006153308115090001,-20.96949,3.81321
0,0.0011189521556100002,-0.006153308115090001,-20.96949,-3.81321
0,-0.0,-0.006325059132390001,-21.55479,0.0
0,-0.0030294438022600003,-0.006473772096780001,-22.06158,10.32386
0,0.0030294438022600003,-0.006473772096780001,-22.06158,-10.32386
0,-0.0025115086996200004,-0.00682218339931,-23.24891,8.55882
0,0.0025115086996200004,-0.00682218339931,-23.24891,-8.55882
0,-0.0025115086996200004,-0.0068221863337200005,-23.24892,8.55882
0,0.0025115086996200004,-0.0068221863337200005,-23.24892,-8.55882
0,-0.0028115990726800006,-0.007163047399320001,-24.41052,9.58148
0,0.0028115990726800006,-0.007163047399320001,-24.41052,-9.58148
0,-0.0027975755272900004,-0.0074132351959200005,-25.26312,9.53369
0,0.0027975755272900004,-0.0074132351959200005,-25.26312,-9.53369
0,-0.0027975755272900004,-0.007413238130330001,-25.26313,9.53369
0,0.0027975755272900004,-0.007413238130330001,-25.26313,-9.53369
0,-0.00098724409717,-0.007499480440230001,-25.55703,3.36437
0,0.00098724409717,-0.007499480440230001,-25.55703,-3.36437
0,-0.00298084116943,-0.008224320791970002,-28.02717,10.15823
0,0.00298084116943,-0.008224320791970002,-28.02717,-10.15823
0,-0.0029808529070700003,-0.008224320791970002,-28.02717,10.15827
0,0.0029808529070700003,-0.008224320791970002,-28.02717,-10.15827
0,-0.0005459792590100001,-0.00826317531478,-28.15958,1.86061
0,0.0005459792590100001,-0.00826317531478,-28.15958,-1.86061
0,-0.0005459851278300001,-0.00826318998683,-28.15963,1.86063
0,0.0005459851278300001,-0.00826318998683,-28.15963,-1.86063
0,-0.0019325378689800002,-0.00828974052851,-28.25011,6.58578
0,0.0019325378689800002,-0.00828974052851,-28.25011,-6.58578
0,-0.00087975959328,-0.00861791320527,-29.36847,2.99808
0,0.00087975959328,-0.00861791320527,-29.36847,-2.99808
0,-0.0008797654621000001,-0.008617919074090001,-29.36849,2.9981
0,0.0008797654621000001,-0.008617919074090001,-29.36849,-2.9981
0,-0.00135816525881,-0.008665063305150001,-29.52915,4.62841
0,0.00135816525881,-0.008665063305150001,-29.52915,-4.62841
0,-0.00135815058676,-0.00866507210838,-29.52918,4.62836
0,0.00135815058676,-0.00866507210838,-29.52918,-4.62836
0,-0.00049977403915,-0.008696385197490001,-29.63589,1.70315
0,0.00049977403915,-0.008696385197490001,-29.63589,-1.70315
0,-0.0031033557213400002,-0.00874798386293,-29.81173,10.57574
0,0.0031033557213400002,-0.00874798386293,-29.81173,-10.57574
0,-0.0,-0.00900261142186,-30.67946,0.0
0,-0.0025485086753100003,-0.009074255042010001,-30.92361,8.68491
0,0.0025485086753100003,-0.009074255042010001,-30.92361,-8.68491
0,-0.00254851160972,-0.009074299058160002,-30.92376,8.68492
0,0.00254851160972,-0.009074299058160002,-30.92376,-8.68492
0,-0.0008321253157500001,-0.00921072858229,-31.38869,2.83575
0,0.0008321253157500001,-0.00921072858229,-31.38869,-2.83575
0,-0.0010050853099700002,-0.009377417742340001,-31.95674,3.42517
0,0.0010050853099700002,-0.009377417742340001,-31.95674,-3.42517
0,-0.0010050677035100002,-0.00937742361116,-31.95676,3.42511
0,0.0010050677035100002,-0.00937742361116,-31.95676,-3.42511
0,-0.0010050589002800002,-0.00937742947998,-31.95678,3.42508
0,0.0010050589002800002,-0.00937742947998,-31.95678,-3.42508
0,-0.0037410323584400004,-0.00960471420653,-32.73133,12.74884
0,0.0037410323584400004,-0.00960471420653,-32.73133,-12.74884
0,-0.0025503690912500004,-0.00968186571425,-32.99425,8.69125
0,0.0025503690912500004,-0.00968186571425,-32.99425,-8.69125
0,-0.0,-0.01055063300767,-35.95487,0.0
0,-0.0033806926792600005,-0.01061937449633,-36.18913,11.52086
0,0.0033806926792600005,-0.01061937449633,-36.18913,-11.52086
0,-0.0,-0.01065505692193,-36.31073,0.0
0,-0.00208952880398,-0.010728138402980002,-36.55978,7.12078
0,0.00208952880398,-0.010728138402980002,-36.55978,-7.12078
0,-0.0011206012940300001,-0.011030863876220001,-37.59142,3.81883
0,0.0011206012940300001,-0.011030863876220001,-37.59142,-3.81883
0,-0.00211652244157,-0.011359919810390001,-38.71279,7.21277
0,0.00211652244157,-0.011359919810390001,-38.71279,-7.21277
0,-0.00211651950716,-0.011359919810390001,-38.71279,7.21276
0,0.00211651950716,-0.011359919810390001,-38.71279,-7.21276
0,-0.0018283604451600002,-0.011473390510680002,-39.09948,6.23076
0,0.0018283604451600002,-0.011473390510680002,-39.09948,-6.23076
0,-0.0036657353978400004,-0.011532964902500002,-39.3025,12.49224
0,0.0036657353978400004,-0.011532964902500002,-39.3025,-12.49224
0,-0.00439929094728,-0.011790603166090001,-40.18049,14.99208
0,0.00439929094728,-0.011790603166090001,-40.18049,-14.99208
0,-0.00118329496368,-0.011991393104750002,-40.86475,4.03248
0,0.00118329496368,-0.011991393104750002,-40.86475,-4.03248
0,-0.0011832890948600002,-0.011991393104750002,-40.86475,4.03246
0,0.0011832890948600002,-0.011991393104750002,-40.86475,-4.03246
0,-0.0008006214899900001,-0.012208938524510002,-41.60611,2.72839
0,0.0008006214899900001,-0.012208938524510002,-41.60611,-2.72839
0,-0.0008006214899900001,-0.01220894145892,-41.60612,2.72839
0,0.0008006214899900001,-0.01220894145892,-41.60612,-2.72839
0,-0.0,-0.01221610435373,-41.63053,0.0
0,-0.00500328936081,-0.012935991421390002,-44.08379,17.05041
0,0.00500328936081,-0.012935991421390002,-44.08379,-17.05041
0,-0.00424926923603,-0.013038355379830002,-44.43263,14.48083
0,0.00424926923603,-0.013038355379830002,-44.43263,-14.48083
0,-0.0,-0.013138125319830002,-44.77263,0.0
0,-0.0,-0.013138128254240001,-44.77264,0.0
0,-0.0,-0.013516197638640001,-46.06104,0.0
0,-0.0036486248531300003,-0.014309890986620001,-48.76582,12.43393
0,0.0036486248531300003,-0.014309890986620001,-48.76582,-12.43393
0,-0.0012770082814400003,-0.015189101845230002,-51.76203,4.35184
0,0.0012770082814400003,-0.015189101845230002,-51.76203,-4.35184
0,-0.0047517311947400005,-0.01601019084497,-54.56017,16.19314
0,0.0047517311947400005,-0.01601019084497,-54.56017,-16.19314
0,-0.0048848536388000005,-0.01642415980131,-55.97091,16.6468
0,0.0048848536388000005,-0.01642415980131,-55.97091,-16.6468
0,-0.0048846335580500005,-0.016440460448860002,-56.02646,16.64605
0,0.0048846335580500005,-0.016440460448860002,-56.02646,-16.64605
0,-0.0,-0.016453547917460003,-56.07106,0.0
0,-0.00488999765953,-0.0164650038541,-56.1101,16.66433
0,0.00488999765953,-0.0164650038541,-56.1101,-16.66433
0,-0.00199469160719,-0.01658355108369,-56.51409,6.79759
0,0.00199469160719,-0.01658355108369,-56.51409,-6.79759
0,-0.00199468867278,-0.01658355108369,-56.51409,6.79758
0,0.00199468867278,-0.01658355108369,-56.51409,-6.79758
0,-0.0,-0.01688136142018,-57.52898,0.0
0,-0.0036076810304000004,-0.01692934782691,-57.69251,12.2944
0,0.0036076810304000004,-0.01692934782691,-57.69251,-12.2944
0,-0.00192033952661,-0.01708989526683,-58.23963,6.54421
0,0.00192033952661,-0.01708989526683,-58.23963,-6.54421
0,-0.00192033952661,-0.017089898201240003,-58.23964,6.54421
0,0.00192033952661,-0.017089898201240003,-58.23964,-6.54421
0,-0.00209412115563,-0.01734292650672,-59.10192,7.13643
0,0.00209412115563,-0.01734292650672,-59.10192,-7.13643
0,-0.0006302408421600001,-0.01774728527031,-60.47991,2.14776
0,0.0006302408421600001,-0.01774728527031,-60.47991,-2.14776
0,-0.0006302408421600001,-0.01774729113913,-60.47993,2.14776
0,0.0006302408421600001,-0.01774729113913,-60.47993,-2.14776
0,-0.00093644946007,-0.017896987130870002,-60.99007,3.19127
0,0.00093644946007,-0.017896987130870002,-60.99007,-3.19127
0,-0.0,-0.018039440998730002,-61.47553,0.0
0,-0.0,-0.01830506379193,-62.38073,0.0
0,-0.0,-0.01897496318524,-64.66364,0.0
0,-0.004867071114200001,-0.018996534033150003,-64.73715,16.5862
0,0.004867071114200001,-0.018996534033150003,-64.73715,-16.5862
0,-0.00465283277451,-0.019362425616050002,-65.98405,15.85611
0,0.00465283277451,-0.019362425616050002,-65.98405,-15.85611
0,-0.0,-0.019583603835390002,-66.73779,0.0
0,-0.0,-0.01996827564229,-68.04869,0.0
0,-0.0029036280391000003,-0.020436205464120002,-69.64332,9.8951
0,0.0029036280391000003,-0.020436205464120002,-69.64332,-9.8951
0,-0.0,-0.02093333853427,-71.33747,0.0
0,-0.0,-0.02126589228516,-72.47076,0.0
0,-0.0,-0.021529463925770004,-73.36897,0.0
0,-0.00390849033391,-0.02160766301786,-73.63546,13.31951
0,0.00390849033391,-0.02160766301786,-73.63546,-13.31951
0,-0.0012615791536600002,-0.02227271476585,-75.90185,4.29926
0,0.0012615791536600002,-0.02227271476585,-75.90185,-4.29926
0,-0.00469046364835,-0.022367323078660004,-76.22426,15.98435
0,0.00469046364835,-0.022367323078660004,-76.22426,-15.98435
0,-0.0,-0.02269278729499,-77.33339,0.0
0,-0.0,-0.02269281663909,-77.33349,0.0
0,-0.00406849490798,-0.022756029699310003,-77.54891,13.86478
0,0.00406849490798,-0.022756029699310003,-77.54891,-13.86478
0,-0.0029312877877600003,-0.022760713017670003,-77.56487,9.98936
0,0.0029312877877600003,-0.022760713017670003,-77.56487,-9.98936
0,-0.00246768915509,-0.02294748821417,-78.20137,8.40949
0,0.00246768915509,-0.02294748821417,-78.20137,-8.40949
0,-0.0017114154034300001,-0.02303064645916,-78.48476,5.83223
0,0.0017114154034300001,-0.02303064645916,-78.48476,-5.83223
0,-0.0017114330098900003,-0.02303064939357,-78.48477,5.83229
0,0.0017114330098900003,-0.02303064939357,-78.48477,-5.83229
0,-0.00235815643302,-0.0230444792679,-78.5319,8.03622
0,0.00235815643302,-0.0230444792679,-78.5319,-8.03622
0,-0.0025647917164,-0.02311229935182,-78.76302,8.7404
0,0.0025647917164,-0.02311229935182,-78.76302,-8.7404
0,-0.0025058394195000004,-0.02317651598026,-78.98186,8.5395
0,0.0025058394195000004,-0.02317651598026,-78.98186,-8.5395
0,-0.0,-0.02394178369857,-81.58977,0.0
0,-0.0007081993126300001,-0.024647705909040002,-83.99544,2.41343
0,0.0007081993126300001,-0.024647705909040002,-83.99544,-2.41343
0,-0.00070819344381,-0.02464771471227,-83.99547,2.41341
0,0.00070819344381,-0.02464771471227,-83.99547,-2.41341
0,-0.0007336465161500001,-0.024681073085150003,-84.10915,2.50015
0,0.0007336465161500001,-0.024681073085150003,-84.10915,-2.50015
0,-0.00127246581476,-0.024770675294500003,-84.4145,4.33636
0,0.00127246581476,-0.024770675294500003,-84.4145,-4.33636
0,-0.00127246581476,-0.024770678228910003,-84.41451,4.33636
0,0.00127246581476,-0.024770678228910003,-84.41451,-4.33636
0,-0.0006225145406300001,-0.025020863091100003,-85.2671,2.12143
0,0.0006225145406300001,-0.025020863091100003,-85.2671,-2.12143
0,-0.0,-0.02519054241494,-85.84534,0.0
0,-0.00248610257784,-0.025202943231600005,-85.8876,8.47224
0,0.00248610257784,-0.025202943231600005,-85.8876,-8.47224
0,-0.0024996096670700002,-0.025249776415200004,-86.0472,8.51827
0,0.0024996096670700002,-0.025249776415200004,-86.0472,-8.51827
0,-0.0024416315942900006,-0.02531819218435,-86.28035,8.32069
0,0.0024416315942900006,-0.02531819218435,-86.28035,-8.32069
0,-0.0,-0.025371164153670002,-86.46087,0.0
0,-0.0,-0.025371170022490005,-86.46089,0.0
0,-0.00046806480469,-0.02540486878693,-86.57573,1.59509
0,0.00046806480469,-0.02540486878693,-86.57573,-1.59509
0,-0.00046806187028000006,-0.02540488345898,-86.57578,1.59508
0,0.00046806187028000006,-0.02540488345898,-86.57578,-1.59508
0,-0.0,-0.025811959486230003,-87.96303,0.0
0,-0.0,-0.026235629602030002,-89.40683,0.0
0,-0.00228131010394,-0.02651131742153,-90.34633,7.77434
0,0.00228131010394,-0.02651131742153,-90.34633,-7.77434
0,-0.0015147042946700002,-0.02693360543022,-91.78542,5.16187
0,0.0015147042946700002,-0.02693360543022,-91.78542,-5.16187
0,-0.0032594487268800005,-0.02704546513942,-92.16662,11.10768
0,0.0032594487268800005,-0.02704546513942,-92.16662,-11.10768
0,-0.0,-0.027515355147130004,-93.76793,0.0
0,-0.0017969387828800003,-0.027568608819810003,-93.94941,6.12368
0,0.0017969387828800003,-0.027568608819810003,-93.94941,-6.12368
0,-0.0,-0.027826698982540005,-94.82894,0.0
0,-0.00167382267692,-0.028123802126220003,-95.84142,5.70412
0,0.00167382267692,-0.028123802126220003,-95.84142,-5.70412
0,-0.0026970309030500002,-0.028742912751250002,-97.95125,9.19105
0,0.0026970309030500002,-0.028742912751250002,-97.95125,-9.19105
0,-6.673141781000001e-05,-0.02875013726867,-97.97587,0.22741
0,6.673141781000001e-05,-0.02875013726867,-97.97587,-0.22741
0,-0.00109746347118,-0.028792832934170003,-98.12137,3.73998
0,0.00109746347118,-0.028792832934170003,-98.12137,-3.73998
0,-0.00109736663565,-0.028845405823730002,-98.30053,3.73965
0,0.00109736663565,-0.028845405823730002,-98.30053,-3.73965
0,-0.0031874940592700003,-0.02887030429258,-98.38538,10.86247
0,0.0031874940592700003,-0.02887030429258,-98.38538,-10.86247
0,-0.00075456005622,-0.029183335413740002,-99.45214,2.57142
0,0.00075456005622,-0.029183335413740002,-99.45214,-2.57142
0,-0.0,-0.029370712164290002,-100.09069,0.0
0,-0.0020120281014700003,-0.029424100819830004,-100.27263,6.85667
0,0.0020120281014700003,-0.029424100819830004,-100.27263,-6.85667
0,-0.00121419430098,-0.02985363975563,-101.73643,4.13778
0,0.00121419430098,-0.02985363975563,-101.73643,-4.13778
0,-0.00121353405873,-0.02986270121371,-101.76731,4.13553
0,0.00121353405873,-0.02986270121371,-101.76731,-4.13553
0,-0.00121353405873,-0.029862704148120003,-101.76732,4.13553
0,0.00121353405873,-0.029862704148120003,-101.76732,-4.13553
0,-0.0015192027452000001,-0.029918281873520004,-101.95672,5.1772
0,0.0015192027452000001,-0.029918281873520004,-101.95672,-5.1772
0,-0.0007563148334000001,-0.030130067046450004,-102.67845,2.5774
0,0.0007563148334000001,-0.030130067046450004,-102.67845,-2.5774
0,-0.0007586917055000001,-0.03013044851975,-102.67975,2.5855
0,0.0007586917055000001,-0.03013044851975,-102.67975,-2.5855
0,-0.00074040446238,-0.030143260153810005,-102.72341,2.52318
0,0.00074040446238,-0.030143260153810005,-102.72341,-2.52318
0,-0.00074040446238,-0.03014326602263,-102.72343,2.52318
0,0.00074040446238,-0.03014326602263,-102.72343,-2.52318
0,-0.00196980194157,-0.030188576247440004,-102.87784,6.71277
0,0.00196980194157,-0.030188576247440004,-102.87784,-6.71277
0,-0.0,-0.030485573752360003,-103.88996,0.0
0,-0.0,-0.030485576686770006,-103.88997,0.0
0,-0.0007481630424200001,-0.030511067906440002,-103.97684,2.54962
0,0.0007481630424200001,-0.030511067906440002,-103.97684,-2.54962
0,-0.0007481659768300001,-0.030511070840850002,-103.97685,2.54963
0,0.0007481659768300001,-0.030511070840850002,-103.97685,-2.54963
0,-0.00267020452683,-0.030626149597820004,-104.36902,9.09963
0,0.00267020452683,-0.030626149597820004,-104.36902,-9.09963
0,-0.0026703747226100006,-0.03062747301673,-104.37353,9.10021
0,0.0026703747226100006,-0.03062747301673,-104.37353,-9.10021
0,-0.0026887676044900005,-0.03064757959405,-104.44205,9.16289
0,0.0026887676044900005,-0.03064757959405,-104.44205,-9.16289
0,-0.00147337312982,-0.030808878242930004,-104.99173,5.02102
0,0.00147337312982,-0.030808878242930004,-104.99173,-5.02102
0,-0.00147337606423,-0.030808878242930004,-104.99173,5.02103
0,0.00147337606423,-0.030808878242930004,-104.99173,-5.02103
0,-0.00018372634451000003,-0.030881698561490003,-105.23989,0.62611
0,0.00018372634451000003,-0.030881698561490003,-105.23989,-0.62611
0,-0.00018367059072000002,-0.03088171029913,-105.23993,0.62592
0,0.00018367059072000002,-0.03088171029913,-105.23993,-0.62592
0,-0.00018369406600000001,-0.03088171029913,-105.23993,0.626
0,0.00018369406600000001,-0.03088171029913,-105.23993,-0.626
0,-0.00289285581999,-0.03091738685591,-105.36151,9.85839
0,0.00289285581999,-0.03091738685591,-105.36151,-9.85839
0,-0.00147143935363,-0.03113448624535,-106.10135,5.01443
0,0.00147143935363,-0.03113448624535,-106.10135,-5.01443
0,-0.00147146869773,-0.03113450972063,-106.10143,5.01453
0,0.00147146869773,-0.03113450972063,-106.10143,-5.01453
0,-0.0014714657633200002,-0.03113451265504,-106.10144,5.01452
0,0.0014714657633200002,-0.03113451265504,-106.10144,-5.01452
0,-0.0044250697391300005,-0.03128367751857,-106.60977,15.07993
0,0.0044250697391300005,-0.03128367751857,-106.60977,-15.07993
0,-0.004425075607950001,-0.03128368338739,-106.60979,15.07995
0,0.004425075607950001,-0.03128368338739,-106.60979,-15.07995
0,-0.0022094493374500003,-0.031348853699080005,-106.83188,7.52945
0,0.0022094493374500003,-0.031348853699080005,-106.83188,-7.52945
0,-0.00220943759981,-0.031348853699080005,-106.83188,7.52941
0,0.00220943759981,-0.031348853699080005,-106.83188,-7.52941
0,-0.00220945520627,-0.031348868371130004,-106.83193,7.52947
0,0.00220945520627,-0.031348868371130004,-106.83193,-7.52947
0,-0.0020368502756600002,-0.031700093772850005,-108.02885,6.94126
0,0.0020368502756600002,-0.031700093772850005,-108.02885,-6.94126
0,-0.00203699699616,-0.031700862588270005,-108.03147,6.94176
0,0.00203699699616,-0.031700862588270005,-108.03147,-6.94176
0,-0.0022214950905000003,-0.03172532383003,-108.11483,7.5705
0,0.0022214950905000003,-0.03172532383003,-108.11483,-7.5705
0,-0.0022214950905000003,-0.03172532676444,-108.11484,7.5705
0,0.0022214950905000003,-0.03172532676444,-108.11484,-7.5705
0,-0.0022216652862800004,-0.031725435337610006,-108.11521,7.57108
0,0.0022216652862800004,-0.031725435337610006,-108.11521,-7.57108
0,-0.0022213982549700003,-0.03172548815699001,-108.11539,7.57017
0,0.0022213982549700003,-0.03172548815699001,-108.11539,-7.57017
0,-0.0022213982549700003,-0.0317254910914,-108.1154,7.57017
0,0.0022213982549700003,-0.0317254910914,-108.1154,-7.57017
0,-0.00222140118938,-0.0317254910914,-108.1154,7.57018
0,0.00222140118938,-0.0317254910914,-108.1154,-7.57018
0,-0.0022212867473900004,-0.03172554391078,-108.11558,7.56979
0,0.0022212867473900004,-0.03172554391078,-108.11558,-7.56979
0,-0.0022212867473900004,-0.03172554684519,-108.11559,7.56979
0,0.0022212867473900004,-0.03172554684519,-108.11559,-7.56979
0,-0.00113378559816,-0.031826129616760006,-108.45836,3.86376
0,0.00113378559816,-0.031826129616760006,-108.45836,-3.86376
0,-0.00113378559816,-0.031826132551170006,-108.45837,3.86376
0,0.00113378559816,-0.031826132551170006,-108.45837,-3.86376
0,-0.005338821537850001,-0.03197356317839,-108.96079,18.19385
0,0.005338821537850001,-0.03197356317839,-108.96079,-18.19385
0,-0.005338827406670001,-0.03197356904721,-108.96081,18.19387
0,0.005338827406670001,-0.03197356904721,-108.96081,-18.19387
0,-0.00258871302672,-0.03202428152083,-109.13363,8.82192
0,0.00258871302672,-0.03202428152083,-109.13363,-8.82192
0,-0.0025887100923100005,-0.032024284455240005,-109.13364,8.82191
0,0.0025887100923100005,-0.032024284455240005,-109.13364,-8.82191
0,-0.0038594827525000003,-0.03203356305966001,-109.16526,13.1525
0,0.0038594827525000003,-0.03203356305966001,-109.16526,-13.1525
0,-0.0038594798180900006,-0.03203356305966001,-109.16526,13.15249
0,0.0038594798180900006,-0.03203356305966001,-109.16526,-13.15249
0,-0.0,-0.032103093904610004,-109.40221,0.0
0,-0.0,-0.032103096839020004,-109.40222,0.0
0,-0.0,-0.032103099773430004,-109.40223,0.0
0,-0.0,-0.03215564918771,-109.58131,0.0
0,-0.0,-0.032155696138270004,-109.58147,0.0
0,-0.0,-0.032155699072680004,-109.58148,0.0
0,-0.006488273951000001,-0.03219806608426,-109.72586,22.111
0,0.006488273951000001,-0.03219806608426,-109.72586,-22.111
0,-0.006488273951000001,-0.032198074887490005,-109.72589,22.111
0,0.006488273951000001,-0.032198074887490005,-109.72589,-22.111
0,-0.0031766836928300004,-0.03222731921755,-109.82555,10.82563
0,0.0031766836928300004,-0.03222731921755,-109.82555,-10.82563
0,-0.0031766807584200003,-0.03222732215196,-109.82556,10.82562
0,0.0031766807584200003,-0.03222732215196,-109.82556,-10.82562
0,-0.0031766836928300004,-0.03222732215196,-109.82556,10.82563
0,0.0031766836928300004,-0.03222732215196,-109.82556,-10.82563
0,-0.007406298250680001,-0.032278219493410004,-109.99901,25.23948
0,0.007406298250680001,-0.032278219493410004,-109.99901,-25.23948
0,-0.007406967296160001,-0.03227873888398,-110.00078,25.24176
0,0.007406967296160001,-0.03227873888398,-110.00078,-25.24176
0,-0.00756524937156,-0.032298496266510004,-110.06811,25.78116
0,0.00756524937156,-0.032298496266510004,-110.06811,-25.78116
0,-0.007564771062730001,-0.03229853441384,-110.06824,25.77953
0,0.007564771062730001,-0.03229853441384,-110.06824,-25.77953
0,-0.0075657218115700005,-0.03229861364291001,-110.06851,25.78277
0,0.0075657218115700005,-0.03229861364291001,-110.06851,-25.78277
0,-0.0075651936177700005,-0.03229868113434001,-110.06874,25.78097
0,0.0075651936177700005,-0.03229868113434001,-110.06874,-25.78097
0,-0.0029173552090800002,-0.032503811065390006,-110.76779,9.94188
0,0.0029173552090800002,-0.032503811065390006,-110.76779,-9.94188
0,-0.0029173552090800002,-0.0325038139998,-110.7678,9.94188
0,0.0029173552090800002,-0.0325038139998,-110.7678,-9.94188
0,-0.00616953246798,-0.03253250959519,-110.86559,21.02478
0,0.00616953246798,-0.03253250959519,-110.86559,-21.02478
0,-0.006169529533570001,-0.03253251546401,-110.86561,21.02477
0,0.006169529533570001,-0.03253251546401,-110.86561,-21.02477
0,-0.008531588731890001,-0.032566428440380005,-110.98118,29.07429
0,0.008531588731890001,-0.032566428440380005,-110.98118,-29.07429
0,-0.00233710791009,-0.032702681899910005,-111.44551,7.96449
0,0.00233710791009,-0.032702681899910005,-111.44551,-7.96449
0,-0.0023371049756800003,-0.032702681899910005,-111.44551,7.96448
0,0.0023371049756800003,-0.032702681899910005,-111.44551,-7.96448
0,-0.00474272255604,-0.032816402025050005,-111.83305,16.16244
0,0.00474272255604,-0.032816402025050005,-111.83305,-16.16244
0,-0.004742725490450001,-0.032816402025050005,-111.83305,16.16245
0,0.004742725490450001,-0.032816402025050005,-111.83305,-16.16245
0,-0.004742725490450001,-0.032816404959460005,-111.83306,16.16245
0,0.004742725490450001,-0.032816404959460005,-111.83306,-16.16245
0,-0.01033154408825,-0.032858804249550004,-111.97755,35.20825
0,0.01033154408825,-0.032858804249550004,-111.97755,-35.20825
0,-0.007021617640550001,-0.0331051626411,-112.8171,23.92855
0,0.007021617640550001,-0.0331051626411,-112.8171,-23.92855
0,-0.00702160883732,-0.033105168509920006,-112.81712,23.92852
0,0.00702160883732,-0.033105168509920006,-112.81712,-23.92852
0,-0.0,-0.03323564118175001,-113.26175,0.0
0,-0.0,-0.03323564411616,-113.26176,0.0
0,-0.0,-0.03323567932908,-113.26188,0.0
0,-0.009664802120100001,-0.03349893405341,-114.15901,32.9361
0,0.009664802120100001,-0.03349893405341,-114.15901,-32.9361
0,-0.0,-0.034227116698140006,-116.64054,0.0
0,-0.0006028774689100001,-0.03426095337985,-116.75585,2.05451
0,0.0006028774689100001,-0.03426095337985,-116.75585,-2.05451
0,-0.0,-0.0361984709426,-123.3586,0.0
0,-0.0,-0.036420802385070006,-124.11627,0.0
0,-0.0,-0.03842533306899001,-130.94739,0.0
0,-0.0,-0.039295764172880006,-133.91368,0.0
0,-0.0,-0.041665934080440004,-141.99084,0.0
0,-0.0,-0.0489332234606,-166.7566,0.0
0,-0.0,-0.050190477293920004,-171.04112,0.0
0,-0.0,-0.06216729811861001,-211.85621,0.0
